vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hour,day,month,weekday,is_weekend,distance_km,trip_duration
1,4,-73.94409857470845,40.74486095212126,-73.80832472525691,40.71982454663363,2,8,1,2,1,28.22,5159
1,4,-73.85908818828712,40.70375452385407,-73.90047773718604,40.70779596642455,3,5,5,3,1,24.15,4416
2,2,-73.82461806491868,40.63029037117656,-73.93102643160653,40.65261282728261,16,7,12,6,1,29.42,5413
1,5,-73.84644487915467,40.69774761568563,-73.76847344437037,40.74948505507737,20,4,2,2,1,22.54,4011
2,1,-73.99047696964193,40.691298233279745,-73.89687859338429,40.696402885532386,19,8,6,6,1,20.01,3815
2,4,-73.90180384595695,40.7165585937092,-73.90977684992276,40.77537774744406,21,4,5,4,0,20.95,3817
1,1,-73.81250797834508,40.65900743772155,-73.8482696794113,40.700224865881616,21,21,11,5,0,27.05,5054
2,4,-73.90728877654328,40.74169044141972,-73.9716297396945,40.724855968489656,12,1,2,3,0,20.65,3885
2,5,-73.88901301607935,40.78233687755399,-73.9525621387635,40.641519282322776,5,26,8,6,0,22.96,4139
2,6,-73.81865918554875,40.76864082519201,-73.7703862491284,40.848358375379206,2,8,5,4,0,6.87,1197
2,4,-73.85162040812047,40.80682608846522,-73.84644104636892,40.74167428432054,13,7,2,6,0,27.42,4788
2,6,-73.92719652373528,40.72944182335716,-73.8020088556687,40.63533227071612,6,11,1,4,0,13.69,2478
1,4,-73.78137618664174,40.744200180674746,-73.96866647141937,40.74907074492745,2,21,2,3,0,5.25,877
1,3,-74.00122987940095,40.80828842698898,-73.88686294302104,40.821477879847244,5,16,1,1,0,24.09,4361
2,5,-73.7513450654229,40.724094257580234,-73.75858111990316,40.799961469538566,12,22,10,2,1,11.01,2032
2,2,-74.01434422645713,40.78435185697791,-73.95438883029153,40.78419947050848,13,17,10,0,0,5.93,1030
1,6,-74.04551500866873,40.72561252111796,-74.00185705710489,40.66068222401179,14,24,3,0,0,8.06,1456
2,2,-73.78299432965537,40.72190196279254,-73.8967341975326,40.77470215737725,15,25,3,5,0,1.53,212
1,5,-73.9765139474902,40.79724523739642,-73.93365367338254,40.798585643162696,0,27,12,6,1,3.17,559
2,2,-73.83109011176599,40.66846412140257,-74.00212683016399,40.755932194072415,14,5,10,3,1,17.98,3428
2,5,-73.80669538752038,40.70448891382715,-73.78343458518899,40.82640478099448,23,26,1,6,0,26.05,4801
2,2,-73.79230408269036,40.67931790088432,-73.75278282683387,40.69093775199268,6,7,7,1,0,13.73,2555
2,6,-73.75252172930075,40.70900418745288,-73.879425345793,40.68327183394264,8,10,10,1,0,18.97,3896
2,3,-73.961788086988,40.68068246092053,-73.81759696948797,40.82130534388738,14,13,7,1,0,24.39,4531
2,2,-73.83692699742183,40.757469238839064,-73.79228848913611,40.76758761345812,13,20,9,0,1,11.02,2174
2,6,-74.01538004251574,40.80559757657593,-73.83970539819344,40.630318388514624,18,15,5,4,1,19.8,3994
1,4,-73.92795721259294,40.80305487346794,-74.03675318526648,40.70768890987243,23,6,4,5,0,10.84,2015
1,5,-73.79560849200622,40.710190212200736,-74.00270973048495,40.81872831687923,17,2,5,6,1,19.46,3781
1,1,-73.93970258618226,40.84752728929674,-74.02870324265459,40.63601029256119,8,4,8,0,1,6.92,1456
2,1,-73.87267138583931,40.760647960235275,-74.04703611800738,40.63071454421753,0,21,8,1,1,29.35,5398
2,5,-73.8988679668826,40.717868066391226,-73.95820107737282,40.69187704391553,11,14,12,0,1,2.75,531
2,3,-73.85621454066639,40.813818641433116,-73.93229321185554,40.831080008142045,9,25,4,0,0,15.4,2938
2,2,-73.75813168318369,40.79057228278138,-73.97769108029922,40.82832506792341,6,25,12,5,1,8.95,1379
2,3,-74.03327934204958,40.79484057410131,-74.0306186055741,40.744127628076335,13,24,8,2,1,18.22,3567
2,1,-73.8778115447495,40.67315065694145,-73.89104107274899,40.75171211165072,0,15,4,3,0,13.14,2256
2,6,-73.79109136622492,40.733031347621086,-73.96800420401286,40.70304176248978,14,28,4,6,0,9.55,1696
1,5,-73.90558518647548,40.81960218878142,-73.81118885354093,40.68362206564612,21,14,11,4,0,7.88,1615
2,5,-74.02644184421753,40.74088836167833,-74.04758421351241,40.80934880792667,0,4,8,6,0,5.88,963
1,3,-73.88183819427496,40.78035960355263,-73.79724188461371,40.653384869309924,12,6,2,2,1,23.59,4339
1,6,-73.95037783275285,40.75934542126754,-73.76357389631622,40.7372179615933,19,7,4,3,0,7.05,1847
2,3,-74.00351746439861,40.815318493298044,-73.83515948105394,40.76956739708936,22,13,1,1,1,23.32,4481
2,2,-73.79528964601496,40.69260338474756,-73.82990678042123,40.65280966388163,1,17,1,5,0,14.81,2632
1,4,-73.89352014610266,40.756604561135,-73.76993130651918,40.74431356100392,2,17,11,5,1,2.63,511
1,6,-73.77001707628628,40.65711162696216,-73.98727861440989,40.75705468334074,3,4,8,2,0,5.38,980
2,4,-73.80819504861908,40.781846370873886,-73.75163032953742,40.79334913331162,15,19,4,6,0,26.84,4869
2,2,-73.8421084618679,40.7910329244376,-73.81795563898643,40.68166393081246,21,26,6,3,1,18.28,3466
1,4,-74.04849234899041,40.63942421066158,-73.83202878750166,40.69453205072397,11,20,5,5,0,5.94,941
2,1,-73.92165296300853,40.778674011998156,-73.94167282630141,40.755294652259266,3,13,10,2,0,21.26,3914
2,4,-73.99075411550439,40.72123183391648,-73.88626675437831,40.84628781019595,21,9,6,5,0,24.79,4478
2,2,-73.77676062668534,40.65730131274413,-73.853824663518,40.67784850022043,11,2,4,0,0,10.25,2029
1,4,-73.9976248045971,40.722379660493665,-73.86389714160484,40.84689884196716,6,20,4,0,0,16.92,3243
1,5,-73.96418198450222,40.67273124453303,-73.83850460845673,40.787155357271985,19,23,7,2,0,9.16,1949
1,3,-73.89494896967965,40.72142309706713,-74.02528547827647,40.81173805531861,21,18,1,6,0,2.86,531
2,1,-73.97099091430057,40.714554586150875,-73.94330547015049,40.649721079012,2,24,9,2,0,12.29,2329
2,5,-73.98704059681626,40.792446160125934,-73.91979999502135,40.69609244123474,4,26,10,6,0,22.67,4248
1,5,-73.87027020246917,40.8003274227966,-73.97181121063751,40.64270198152322,11,20,3,4,0,14.03,2278
1,2,-74.02332114317349,40.7635463039646,-73.99821181891923,40.711740338900704,11,25,4,1,1,12.46,2369
1,3,-74.03254967238372,40.63499110528014,-74.00832175602613,40.84588372518241,19,17,9,0,1,11.3,2561
2,3,-73.93832641144418,40.83482490139562,-73.94008498232303,40.6531600736854,22,7,5,5,1,14.04,2587
1,6,-73.83380066364764,40.78097132162122,-73.90196748983122,40.75372201212166,21,17,12,2,1,9.89,1954
1,1,-73.88355797251782,40.63752299898266,-74.031107067956,40.63133553701904,6,27,4,3,0,18.56,3504
2,2,-73.92313705945996,40.810143237827106,-73.76606257162284,40.78679021952969,21,10,12,5,1,2.38,474
2,1,-73.88027453073262,40.67405855403796,-73.82042700314177,40.67338239232185,11,27,6,1,0,24.32,4485
2,6,-73.94036455460402,40.757428661705646,-73.83074446804436,40.65850859816745,1,25,1,3,0,5.61,1071
1,4,-73.76915609937036,40.73265956138904,-73.99814184250339,40.70414391867538,13,14,10,5,1,19.19,3487
2,5,-74.03352853272676,40.72236453211812,-73.86885976959634,40.799629745546575,22,28,1,1,0,13.77,2449
2,1,-73.84798255629104,40.82573701842737,-73.8910825159574,40.65345487898847,15,26,5,3,1,23.32,4228
1,5,-73.78261520055167,40.726219484143776,-73.755259346264,40.680564579075714,23,12,5,0,1,24.87,4753
2,2,-73.80883458737942,40.6465757058661,-73.82569846897596,40.63186217275581,6,26,11,2,1,6.52,1085
1,4,-73.99478768955356,40.838260519987294,-73.87727143488513,40.84305126979304,3,12,9,6,1,20.48,3800
1,2,-73.96122209530591,40.83251775087272,-73.79475620005897,40.76027203199755,19,17,1,5,0,6.1,1456
2,4,-73.83488561838787,40.78057519170795,-74.00347171874178,40.788377920004635,4,19,3,2,1,4.16,965
2,4,-74.02471883224577,40.73293635618905,-74.0454350410927,40.77330429765433,13,28,3,4,1,27.94,5268
2,5,-73.80644149005022,40.65042908404758,-73.84292999997564,40.66176020295133,8,23,4,5,0,5.35,1202
2,2,-73.83432791661856,40.80396458608705,-74.02050656192883,40.76088678657868,4,14,12,2,1,7.23,1252
2,2,-73.8311180052294,40.64660514117329,-74.01536990800494,40.65891143093108,1,17,7,6,0,4.34,738
2,1,-74.01992758891971,40.645092216676936,-73.82659578207264,40.71827201987189,4,15,7,5,1,14.37,2538
1,2,-73.83467183655513,40.74822444533666,-73.9688395467598,40.755171889903565,2,21,10,0,1,27.63,4945
1,1,-73.846054562434,40.665228212840624,-73.86141063532934,40.752953845102475,9,6,5,1,0,8.29,1843
2,3,-73.80072325275344,40.63170065881488,-73.77477792217218,40.6561961537162,7,19,9,1,0,16.48,3194
1,3,-74.03752121312306,40.72308495481907,-73.95505764050864,40.63757591332224,9,22,7,2,0,12.64,2519
2,3,-74.04306679945967,40.66018779095422,-73.98485675264803,40.80561154905224,1,20,2,3,1,10.41,1808
1,6,-73.93809787003643,40.66531339136176,-74.01803113487769,40.78970293613912,13,6,12,2,1,17.38,3247
1,2,-74.00536351484526,40.646920340521774,-74.01086129157407,40.64800015900425,3,6,3,5,1,16.99,3070
1,6,-73.88248465672893,40.6751206258192,-74.03133319138634,40.658031414136346,20,4,11,1,0,11.1,2029
2,2,-73.77479532954797,40.787406519550366,-74.02370728635107,40.826368430805715,11,1,7,6,0,25.59,4525
1,1,-73.9325560808998,40.80796400758791,-73.92039862335726,40.79920835835679,19,19,5,5,1,2.07,490
2,6,-73.79651488681822,40.72955740168645,-73.9537404864928,40.84915526516767,13,11,7,4,0,3.01,797
1,6,-74.04992773764464,40.741441839493916,-73.8380317557031,40.68587723882511,15,26,9,1,1,29.73,5376
1,6,-73.99944560696224,40.63718410761073,-73.7889275025259,40.73731665755114,4,7,9,3,1,22.56,4446
1,4,-74.04087293810377,40.645249577501694,-73.81456803905728,40.68202110673372,15,2,3,3,0,24.22,4492
1,1,-73.95155584584548,40.6866648996429,-73.8908088230003,40.76701603046501,3,4,8,4,0,18.28,3519
1,3,-73.77754312129105,40.74965765255689,-74.0192673651302,40.655391132600094,2,6,6,5,1,12.89,2469
2,1,-74.0209143629203,40.7927012527217,-73.83706981481754,40.65799349800347,0,5,4,5,0,19.06,3459
2,4,-73.86807706697685,40.76310067349437,-73.94115138258194,40.64581533610913,3,22,4,5,1,3.23,549
1,2,-73.91455121826417,40.7162681280971,-74.02430488182537,40.782588938098115,8,21,4,6,0,22.85,4315
1,1,-73.76845953629025,40.65603129606069,-73.79726007783621,40.738695967035305,0,9,7,3,0,16.45,3105
1,6,-74.01324425723887,40.80177011167518,-73.94853504484524,40.76590086759802,15,11,6,2,0,28.72,5261
1,3,-73.98639164484933,40.7100329313518,-73.98452535024653,40.82344623024966,22,28,2,2,1,19.31,3579
2,3,-74.04113740941655,40.791931883186216,-73.78856438061435,40.79287226664618,2,18,5,6,1,4.97,1022
1,2,-73.91981942511059,40.74285534522116,-73.7793598394659,40.731579041996675,23,20,5,6,1,14.59,2688
2,1,-73.9666501301306,40.7925056517836,-73.94830874884254,40.84655831744673,5,17,6,6,1,2.21,351
1,4,-73.7890282198329,40.82960370351957,-73.94355957421558,40.73037634225123,12,28,7,1,0,22.49,4209
2,2,-73.86851775604067,40.83262649353184,-73.87611144172506,40.65473914811138,16,13,12,0,0,15.3,3050
1,1,-73.8657727786073,40.747723491600134,-73.8299675518568,40.8483840443956,14,23,11,2,1,11.4,2072
1,5,-73.8904267909356,40.74253184024844,-74.03105523942794,40.635020560603266,20,17,8,2,1,29.07,5368
2,3,-74.02244489883124,40.68844926241063,-73.87199690284346,40.75097438308731,11,22,12,5,1,28.25,5107
1,4,-73.91649439488239,40.83587596293645,-73.76415398146493,40.69800100751394,7,26,10,6,0,28.61,5271
1,6,-73.75014844308744,40.730742216783916,-73.97137183084601,40.74078147322374,15,10,8,5,0,7.02,1448
1,4,-73.7994312127462,40.65807007264323,-73.77735183577092,40.752916849570795,2,25,11,6,0,21.99,4148
2,6,-73.78196228374986,40.72519508121784,-73.76494949777107,40.68282109718127,3,18,5,4,1,28.39,4950
1,4,-73.80303209222605,40.65795171505236,-73.96925390770868,40.7525089262622,6,17,2,2,1,17.34,3036
1,3,-74.01908749197071,40.74055697053656,-73.82373944023439,40.79633344464122,14,12,10,6,0,6.82,1500
2,6,-73.98176552378055,40.753480613268366,-73.97836749750412,40.688632164193685,10,15,8,1,1,24.63,4821
2,1,-74.04906350459308,40.704306267528594,-73.82871665148036,40.714353749329064,15,27,6,6,1,26.46,4773
2,6,-73.95894696253656,40.64576313513093,-73.81077400861335,40.68901339249609,21,27,3,5,0,21.25,3833
1,2,-74.01741777929605,40.83757077783931,-73.9758382888868,40.81052314081741,13,27,4,4,1,9.16,1545
1,1,-73.90816199640952,40.80013768496636,-73.83523913692503,40.78949609702611,22,26,12,2,0,6.13,1090
1,2,-73.84686175342783,40.81455383771113,-73.80636863834077,40.82166321618805,12,19,1,1,1,18.92,3542
2,4,-73.78764841148858,40.71071104674297,-73.94242633836792,40.66741097643837,8,22,3,4,1,14.74,2991
1,1,-73.82523485047273,40.79738282660428,-73.99968916720307,40.646187520395145,17,15,4,0,1,20.23,4024
1,4,-73.76842432126645,40.73678203693723,-74.02241062980474,40.65626437084891,2,13,2,5,0,3.8,935
2,5,-74.03383051288186,40.674238367449334,-73.87738548891701,40.665424033221335,19,7,12,1,0,4.51,1092
2,4,-74.04634604937503,40.65737314291959,-73.75657056420529,40.747278185348456,21,11,6,2,1,11.21,2094
2,4,-73.85159856584913,40.705911191250856,-73.80311490399333,40.84360065547981,4,8,8,4,1,8.13,1623
2,2,-73.96319427693332,40.66026146452453,-73.91924810831964,40.70859179165569,21,20,12,0,0,18.77,3286
2,6,-73.97394969516827,40.8496191747649,-73.88901372914351,40.84087181925925,23,16,6,1,1,11.34,2122
1,5,-73.95073387369186,40.64082157785105,-73.96614163437646,40.63840417489762,1,24,10,0,1,20.68,3997
2,4,-73.96906118263229,40.7270515918612,-74.00108023979197,40.833911884619226,21,23,3,1,0,23.18,4171
1,4,-73.89656907810952,40.72946057492589,-73.90537565253031,40.6698535736071,20,11,9,2,1,6.02,1251
1,5,-73.91795546583276,40.69613902428797,-73.91094953014985,40.83074449685826,16,24,4,1,1,27.63,5306
2,5,-73.896271434587,40.75569734445553,-73.89342101415887,40.6423700346254,15,5,6,2,1,23.72,4535
2,1,-73.84818591654987,40.66299494531334,-73.76415862433082,40.83860827844891,23,26,4,1,1,18.99,3230
2,2,-73.93386084730865,40.80246072372919,-73.86883140995657,40.67417561815015,19,7,4,6,0,27.31,5243
1,5,-73.97460769385735,40.70313849801448,-73.86826844901329,40.6965970932161,23,16,11,4,0,8.34,1373
2,5,-74.00013983895738,40.7600953697557,-74.01159257114168,40.73800731570265,12,16,2,1,0,12.94,2295
2,3,-73.9451577641402,40.787440631934736,-73.75105334014695,40.71375859387181,19,20,10,1,1,3.03,790
2,6,-73.82745805742614,40.825589265891836,-73.8181465167296,40.776856153237894,10,17,2,3,0,13.96,2840
2,5,-73.82298852696655,40.81387323601948,-73.78683899677179,40.84445770879502,7,19,2,3,1,15.44,2986
2,2,-73.84992838399474,40.76382798618278,-73.9257098764507,40.76341382797709,20,28,2,1,1,18.67,3371
1,6,-73.97979154740794,40.715446499684454,-73.89936157126431,40.78872679007604,4,26,8,3,1,2.39,545
1,6,-73.8735741262436,40.740705027416496,-73.89337485725132,40.649361155067254,1,15,10,2,0,1.46,138
1,4,-73.87879310152694,40.79912165454334,-73.99177163821312,40.7681187343954,3,25,4,3,1,12.89,2284
2,4,-73.90472014056708,40.82306001936308,-73.84315325310192,40.72984695095021,2,15,4,1,1,6.08,1439
2,4,-73.88500630408484,40.65283202419887,-73.77910698291477,40.82487211874232,1,27,10,5,1,22.88,4197
2,4,-73.9024628102129,40.714668377748474,-74.00088825455848,40.71540644192149,2,20,10,0,0,20.23,3463
1,3,-73.88036309017777,40.80074565165097,-74.02410451795414,40.779479911690984,15,21,11,5,1,10.11,1681
2,5,-73.83534821361366,40.72496338777067,-73.8285343283379,40.680193820217,19,15,3,5,0,1.85,710
2,4,-74.01711154167897,40.703090108094585,-73.9680394504981,40.68706195737533,8,3,5,5,0,5.88,1410
2,1,-73.82511227435529,40.72049099330112,-73.8628412375148,40.7127469348029,5,12,4,5,1,20.9,3701
1,4,-74.00923415496172,40.762625844293,-73.84127249860235,40.69689397825143,14,27,7,0,1,29.71,5650
2,5,-74.03001160047688,40.84995713170944,-73.95342677092545,40.685853344665816,4,6,10,1,0,10.13,2187
1,4,-73.75717609413356,40.738458334403,-73.80545662077226,40.64092711529818,8,20,7,1,0,24.16,4657
2,3,-73.76290246933887,40.67586878448994,-73.88500330536573,40.81408419298554,23,5,6,0,0,26.08,4829
1,2,-74.03186903651783,40.6658262465614,-73.78930017761446,40.644146336796084,5,11,7,6,0,1.92,476
1,2,-73.91702396755751,40.639316944444815,-73.82101193423232,40.82522041343265,2,23,12,6,1,27.53,5102
1,5,-73.99412651851007,40.75293979168203,-73.78942731038876,40.65760238559498,22,12,7,4,1,14.25,2538
2,2,-73.90439653085967,40.749805860127545,-74.04395158536462,40.64435758215379,12,7,8,3,0,28.95,5463
2,2,-73.80094682710012,40.67515146389167,-73.97694812177842,40.753861048075755,21,9,11,4,0,16.39,2961
1,1,-73.76481646757713,40.78297246941957,-74.02299761786621,40.74053719436644,14,18,1,2,0,7.44,1399
1,5,-73.85972420396453,40.79304354915853,-73.9173750948432,40.73807160514302,10,14,3,5,1,29.25,5615
2,5,-73.94382829983645,40.687001605184065,-73.7830119635154,40.75639095205031,15,4,12,6,0,7.68,1415
2,2,-73.86900233030661,40.70570194808654,-73.90973792131994,40.693152453346215,14,8,3,5,0,26.53,4828
1,2,-73.95639960816746,40.8479037679164,-73.79508608662589,40.77584884015452,23,16,5,0,0,5.61,887
2,2,-73.77705290775039,40.71233818292716,-73.9518465285942,40.740528488335585,5,4,10,0,0,20.41,3457
2,6,-73.78887986106825,40.79737636778634,-73.94812897815842,40.70364356273061,13,28,7,4,0,12.63,2307
2,3,-73.8825304749161,40.72959959385859,-73.78133148090194,40.81183014673576,10,19,10,2,0,29.17,5474
2,4,-73.95256032538589,40.80453586212942,-73.9222548560465,40.790098641191875,19,26,6,4,0,5.95,1476
1,3,-73.9619830973251,40.799185112532186,-73.8130703536616,40.71659427522782,9,6,4,2,0,12.56,2642
2,5,-74.03997460158848,40.77690632554368,-73.97900693563543,40.816475912750356,15,19,6,1,1,19.37,3538
2,1,-73.80525374469241,40.81805123618503,-73.76535975109671,40.83245681502459,11,15,7,5,1,29.34,5468
1,4,-73.9148850360883,40.83662806887309,-73.87762652604083,40.74811057875856,6,12,4,1,1,9.46,1742
1,1,-73.95246012147992,40.75759633049946,-73.82220292942648,40.677289539034525,6,12,11,0,0,12.21,2032
2,6,-73.90866689350067,40.68224315958901,-74.02314529006154,40.83147427444034,23,2,8,1,1,14.12,2574
2,5,-73.80437860286361,40.717698371561696,-73.90220073225083,40.671685516421014,17,9,5,4,0,7.95,1921
2,6,-74.01261573768774,40.796827256972925,-73.7796884506798,40.6406531098118,14,3,3,2,1,24.61,4263
2,5,-73.79270320352745,40.77319436672725,-73.78688841128701,40.70204714195209,5,1,2,0,0,3.21,616
1,1,-73.78074734946749,40.669115634484356,-74.03595581282973,40.78993259578143,18,14,1,1,1,21.29,4211
1,1,-73.76598762548983,40.641272699052216,-73.95889045926131,40.833120298997784,7,28,4,0,1,16.25,3553
1,1,-73.93075360227321,40.78025155057926,-73.91700399805627,40.77020284229918,19,28,2,0,0,7.64,1830
2,5,-73.9848578787887,40.685237385286456,-73.99832055569325,40.83940448033267,14,13,12,2,1,15.04,2773
2,2,-73.93790775445999,40.739927453620396,-73.831000506703,40.6503215846407,3,25,3,4,1,24.98,4578
2,1,-73.95012637113058,40.79428428995277,-73.99464640132038,40.643365820509366,17,5,1,5,1,13.64,2537
2,6,-73.99715382624915,40.753786691744395,-73.94600809168904,40.76292222916361,12,7,6,4,1,4.1,672
1,4,-73.86781999896955,40.648326568284595,-73.85101580894265,40.842545590948404,21,14,4,3,0,1.7,424
1,5,-73.9070127518474,40.670827652092385,-73.90537319664266,40.74059868797004,21,16,5,4,0,23.44,4288
2,6,-73.7902897023028,40.6782522004868,-73.82842868840953,40.64133334970665,0,18,8,1,0,10.25,1939
1,3,-74.04036712585538,40.68673013580187,-73.76163762963314,40.67866810433704,7,14,11,3,0,27.97,5368
2,3,-73.85683962173346,40.75438874622911,-74.01503599368544,40.68385443941147,18,1,4,3,0,18.71,3697
2,4,-73.82111533644652,40.74087247156159,-73.83712968508058,40.70432856841013,16,6,6,3,1,13.37,2758
1,2,-73.8221540292435,40.67469520844013,-73.98089675331036,40.63959274438897,9,21,3,3,0,17.15,3280
2,1,-73.78417780987134,40.644862065560254,-73.92565698177772,40.82907639410954,0,10,8,4,0,13.99,2500
2,5,-73.83128987715115,40.667715084984444,-74.04014118226145,40.74342406783873,0,6,3,6,0,27.22,4800
1,6,-73.77165698150569,40.846563888776096,-74.00922778531219,40.777604774449905,20,2,7,3,0,14.01,2507
2,1,-73.95020302005373,40.733080328954124,-73.95406681328532,40.6447780241169,4,7,7,1,0,3.57,796
2,6,-73.89903717497454,40.820816011034466,-73.9474042584136,40.641905402916805,0,17,3,1,0,18.11,3298
1,5,-74.04577610101514,40.81672554266715,-73.78012443506137,40.75902290984892,20,27,3,0,1,18.88,3519
2,3,-74.047912723809,40.742534302641836,-73.82745612722005,40.825205122310926,22,24,10,6,1,23.08,4198
1,1,-73.97796201386454,40.78547129586132,-73.75834510954388,40.746266040211104,20,14,10,6,0,28.03,5009
2,4,-74.01975784085828,40.6724054422908,-73.87027854689943,40.82312021796542,19,23,12,1,0,13.57,2661
1,2,-73.97193658961928,40.78144727508392,-73.9774858803726,40.80841808007215,12,7,11,5,0,10.89,1932
1,4,-73.99688701164148,40.68992460743792,-73.95170349102351,40.64668783287488,8,22,8,0,1,14.98,3058
1,2,-74.04144399254841,40.81305366128591,-73.9540492230124,40.674430644364854,15,26,11,1,0,27.06,4960
2,6,-73.77720875607818,40.648419309283966,-73.95205170170102,40.774696347214174,7,21,3,3,1,29.41,5668
1,1,-74.04753306058333,40.800090508034764,-73.84811074806646,40.72757030416101,13,9,2,2,1,29.15,5334
1,1,-73.82917535669887,40.6519861194451,-73.89075762157287,40.69395395900232,16,19,5,3,0,7.28,1437
1,2,-74.00435563392415,40.82386163211675,-73.934372746574,40.72209944833056,3,25,11,4,1,15.16,2852
1,3,-73.77633111340012,40.696924993989704,-74.00527306938139,40.72794392217954,6,21,7,0,1,8.15,1361
1,5,-73.78216121812304,40.77396654026273,-74.04335825111735,40.830321495180755,16,24,8,2,0,11.36,2512
2,4,-73.85382965608922,40.737250501296465,-73.98434959672369,40.65276082241509,23,11,1,6,1,1.43,357
2,6,-73.84832975505982,40.710586691957715,-74.01775857880939,40.69154076429768,15,3,12,1,1,5.24,778
2,4,-74.04839825740909,40.77199720330037,-73.81436649074433,40.7482642596482,13,23,2,3,0,12.21,2326
2,4,-73.75453853016592,40.838455055721276,-74.01625061265584,40.78362312385873,15,26,7,6,0,11.26,2186
2,6,-73.78665021892725,40.63907934442242,-73.83273152880795,40.768740203571035,1,4,9,0,1,8.73,1782
2,6,-73.78146813228098,40.83214762829429,-73.93430239306717,40.83716140230223,23,5,3,0,0,7.29,1279
2,1,-73.85222663888474,40.763997964104625,-74.02798648307686,40.80503396346029,14,4,8,6,0,22.59,4097
1,4,-73.94656392140364,40.80760914616919,-73.80618098517053,40.75255690523438,10,13,10,1,0,9.19,2077
2,5,-73.78190540527285,40.714452489755544,-73.87611082892901,40.677230192168174,12,9,3,0,0,21.34,3979
1,5,-73.96254492155464,40.733805454464274,-73.97927154614092,40.729192330908496,3,28,4,1,1,11.37,2145
1,2,-73.88118653699733,40.821147165396255,-73.7815956477002,40.782544093722784,23,23,2,6,0,24.16,4317
2,6,-74.02008070829683,40.72126655335816,-74.03642250583883,40.81435167846394,0,14,9,1,0,5.43,1155
1,1,-73.77341331096018,40.7476251046848,-73.98945411754067,40.84114196937293,14,16,5,3,0,5.15,1056
1,5,-74.00776886266863,40.634442883078556,-73.82438592165825,40.763199608550345,11,22,5,0,0,20.55,3730
1,3,-73.98253095828088,40.66489156128437,-73.83718662090703,40.74592226080698,20,6,4,6,1,27.49,4884
1,1,-73.88255975256153,40.771171031754456,-73.96321849188266,40.633892223086654,8,27,5,4,1,4.72,1072
2,1,-73.82077209993611,40.78773491823406,-74.03139253739417,40.645861795213044,6,10,12,4,1,2.67,654
2,5,-73.86419460821911,40.75817220609259,-73.79257657833251,40.66434309948023,2,23,1,3,1,28.07,5216
2,3,-73.98035982615995,40.66152820798064,-73.95589070857903,40.642047184861724,15,21,10,6,1,3.96,740
2,2,-74.04971708724175,40.727989194287126,-73.99128597552152,40.718189912537085,3,26,10,3,0,7.89,1416
2,5,-73.82285482590777,40.708120848599904,-73.89518145329171,40.70411327993055,22,13,12,1,1,27.92,4863
2,3,-73.75443780222668,40.73904549568772,-73.77693184021527,40.77021791473105,13,3,6,6,0,24.19,4374
2,1,-73.80702606390817,40.8214723876019,-74.03693602664698,40.74784632374535,21,27,11,4,1,10.61,1776
2,3,-73.91193801455302,40.8006895165049,-73.82025877359074,40.76111356706533,12,11,4,0,0,28.66,5207
2,1,-73.77886982158027,40.64847769030562,-73.87825803161839,40.733834984646286,19,3,12,4,1,17.26,3559
2,5,-73.92704569806449,40.8258680235104,-73.92236526503446,40.69110217268194,18,7,4,3,0,2.63,705
1,6,-73.89251977472696,40.73378877325296,-73.82677586676849,40.83962156928823,1,27,12,3,1,21.24,3911
2,5,-73.9068610697813,40.793649671874924,-73.7602526726675,40.64901001514723,9,10,5,6,0,16.35,3412
1,4,-73.91571283820033,40.66080863087816,-73.98123813665119,40.836556019882366,18,1,1,6,1,17.39,3496
1,4,-73.81744276921182,40.77755829565555,-74.00690579047836,40.69847237031024,14,4,4,6,0,29.83,5346
1,4,-73.89196932781915,40.681991723874084,-73.7761354764332,40.742785517980806,6,26,10,6,1,5.0,941
1,5,-73.95498486339244,40.726443797371005,-73.84931407676281,40.65394531102206,14,8,3,1,0,19.88,3743
2,2,-73.97255254970246,40.63370983141807,-73.91860419353141,40.645604835041624,16,20,5,0,0,14.03,2876
1,5,-74.03867580490977,40.66335434034471,-73.87802212892072,40.724499998718095,23,17,10,3,1,8.52,1583
2,6,-73.87504145143508,40.650257708487196,-73.82631582844712,40.793173422803534,15,5,5,5,0,20.96,3971
2,3,-73.98101157537968,40.68274371804642,-73.81809043038828,40.68926025106068,16,17,8,0,1,20.21,4029
1,5,-74.00555982339509,40.65200397980535,-73.77403174575431,40.75371653556577,15,9,1,4,0,25.77,4544
2,5,-73.8538510108517,40.782220205856305,-73.92194716333131,40.69130307491502,17,8,3,1,0,26.43,5183
1,1,-73.84563722265354,40.63638877848603,-73.96197672699418,40.71549487339647,16,7,5,6,1,17.07,3496
1,1,-73.8243535323227,40.7659029101375,-73.85810071996305,40.829418190064246,3,5,11,4,0,10.1,1679
2,1,-73.89892693109842,40.66095572278163,-73.92528163021613,40.81828471760888,1,4,3,6,0,16.12,2639
2,5,-73.78178361843884,40.83793552057914,-73.8716204638153,40.74352385955188,16,23,6,5,0,11.1,2222
1,2,-73.76909717398053,40.83528069608417,-73.9240042604632,40.68238323804386,16,3,10,3,1,8.68,1870
2,3,-73.80778871806226,40.67961068255462,-74.00410126399655,40.67250046080127,1,8,3,3,1,16.77,3169
2,3,-73.85932195539755,40.765172685609066,-73.90917197450231,40.839899217667856,21,5,6,0,0,19.91,3506
